power,mean_deviance,sd_deviance,train_mean_deviance,mean_gini,sd_gini,train_gini,mean_loss_ratio,mean_mse,mean_iters,mean_dispersion
1.1,475.33718181442174,51.48539034516278,439.20702386696706,-0.36903299259428607,0.06027217824436219,-0.4007680949987587,0.9779622825799901,41310484.76419638,26.0,68279.34869459152
1.2,263.2912448094284,21.01489624629158,246.44378850990842,-0.37408257040738996,0.05245430317385207,-0.40531920092994106,0.9412898417217157,41303382.89681071,28.0,44614.86978079878
1.3,155.25568132317062,8.78259037245062,146.6178840401814,-0.3761987788200854,0.04747824933387968,-0.4079484893997868,0.8990278121999042,41303502.34755869,30.0,29112.558465876733
1.4,96.9447065035535,3.6327579333905526,92.05048366574931,-0.3765303289056162,0.04415237030241427,-0.40933755940564587,0.8500524308251192,41308655.805020206,32.5,18878.439926595638
1.5,64.0450525179566,1.387259681930626,60.97730503962063,-0.3755490325333534,0.041619758663944545,-0.4097313634222398,0.7945136372156757,41319220.70384686,34.0,12132.980833457434
1.6,45.00426278314111,0.39325330876197767,42.89976708283473,-0.37352888130393425,0.03969752165708497,-0.4091968109664293,0.733266844918463,41336980.99796181,36.0,7689.272415861604
1.7,34.21301809296865,0.04066739568125177,32.66366022273144,-0.3705541667338119,0.03831738196062131,-0.4077977794938697,0.6676190650265956,41364946.67827873,41.0,4773.170268075688
1.8,29.476867344226484,0.21969936994013073,28.277856858404302,-0.3668333360565523,0.037584334661551276,-0.4054861299567449,0.59919366525565,41407393.62655462,77.5,2887.6243403932285
1.9,33.85988333069075,0.28532418339054233,32.89958661650792,-0.36250093939427885,0.03741220056459336,-0.40208879166096745,0.5295078196079741,41470737.52803386,43.0,1697.8121692437744
